Séance,Instrument,Ticker,Ouverture,Dernier_Cours,haut_du_jour,bas_du_jour,Nombre_de_titres_échangés,Volume_des_échanges,Nombre_de_transactions,Capitalisation
07/03/2025,DELTA HOLDING,DHO,65.1,69.49,69.49,65.0,6979,480816.0,51,6087324000.0
06/03/2025,DELTA HOLDING,DHO,67.0,66.0,67.4,66.0,3401,224763.4,21,5781600000.0
05/03/2025,DELTA HOLDING,DHO,65.5,66.49,66.5,65.5,232,15332.69,8,5824524000.0
04/03/2025,DELTA HOLDING,DHO,66.1,65.1,66.8,65.0,3018,196743.71,25,5702760000.0
03/03/2025,DELTA HOLDING,DHO,67.7,66.0,67.7,65.0,5650,372764.39,33,5781600000.0
28/02/2025,DELTA HOLDING,DHO,69.0,67.0,69.0,64.5,9612,628474.43,90,5869200000.0
27/02/2025,DELTA HOLDING,DHO,69.0,66.51,69.0,66.51,3938,265948.9,58,5826276000.0
26/02/2025,DELTA HOLDING,DHO,68.11,67.99,69.0,67.99,6331,430826.7,47,5955924000.0
25/02/2025,DELTA HOLDING,DHO,69.78,68.99,69.78,68.0,4574,313786.73,34,6043524000.0
24/02/2025,DELTA HOLDING,DHO,68.5,69.75,69.8,68.0,23037,1600266.3,48,6110100000.0
21/02/2025,DELTA HOLDING,DHO,68.0,69.8,70.0,68.0,12913,889768.65,72,6114480000.0
20/02/2025,DELTA HOLDING,DHO,69.0,69.0,69.0,68.0,25575,1753701.66,83,6044400000.0
19/02/2025,DELTA HOLDING,DHO,69.0,68.86,69.98,67.36,23983,1646618.46,136,6032136000.0
18/02/2025,DELTA HOLDING,DHO,65.0,68.1,69.0,65.0,190271,12682351.86,397,5965560000.0
17/02/2025,DELTA HOLDING,DHO,71.1,70.65,71.5,70.5,5217,369305.62,39,6188940000.0
14/02/2025,DELTA HOLDING,DHO,71.5,71.0,72.48,70.7,2050,145594.49,22,6219600000.0
13/02/2025,DELTA HOLDING,DHO,72.5,72.39,72.5,72.0,7413,534768.25,40,6341364000.0
02/12/2024,DELTA HOLDING,DHO,53.45,53.41,53.45,51.81,369,19492.35,19,4678716000.0
29/11/2024,DELTA HOLDING,DHO,52.99,53.0,53.0,51.65,2661,139832.06,25,4642800000.0
28/11/2024,DELTA HOLDING,DHO,52.99,52.89,52.99,51.62,259,13515.98,15,4633164000.0
27/11/2024,DELTA HOLDING,DHO,51.7,52.9,52.9,51.52,1533,80671.2,21,4634040000.0
26/11/2024,DELTA HOLDING,DHO,52.89,52.5,52.89,51.51,20221,1061569.38,10,4599000000.0
25/11/2024,DELTA HOLDING,DHO,51.56,52.49,52.9,51.56,1082,56115.94,13,4598124000.0
22/11/2024,DELTA HOLDING,DHO,52.5,52.5,52.5,52.5,3200,168000.0,7,4599000000.0
21/11/2024,DELTA HOLDING,DHO,51.7,52.5,52.5,51.32,32024,1680174.46,26,4599000000.0
20/11/2024,DELTA HOLDING,DHO,51.3,51.79,51.9,51.3,1100,56491.4,10,4536804000.0
19/11/2024,DELTA HOLDING,DHO,52.1,52.0,52.1,51.2,934,48098.87,17,4555200000.0
15/11/2024,DELTA HOLDING,DHO,51.5,52.0,52.0,51.5,914,47236.5,19,4555200000.0
14/11/2024,DELTA HOLDING,DHO,51.65,51.65,52.0,51.65,1382,71395.65,16,4524540000.0
13/11/2024,DELTA HOLDING,DHO,52.5,52.0,52.5,51.5,3931,204004.09,25,4555200000.0
12/11/2024,DELTA HOLDING,DHO,53.0,52.5,53.0,51.95,1005,52451.28,20,4599000000.0
11/11/2024,DELTA HOLDING,DHO,53.9,53.0,53.9,52.0,3673,194664.92,14,4642800000.0
08/11/2024,DELTA HOLDING,DHO,53.9,53.0,53.9,51.65,4086,215612.92,20,4642800000.0
07/11/2024,DELTA HOLDING,DHO,51.0,53.0,53.0,51.0,10040,524951.45,42,4642800000.0
05/11/2024,DELTA HOLDING,DHO,53.0,51.3,53.0,51.19,4351,227503.34,41,4493880000.0
04/11/2024,DELTA HOLDING,DHO,52.99,52.02,52.99,52.0,1510,78567.42,25,4556952000.0
01/11/2024,DELTA HOLDING,DHO,53.0,52.99,53.0,52.0,863,45385.56,27,4641924000.0
31/10/2024,DELTA HOLDING,DHO,53.0,52.75,53.0,52.69,38539,2031095.5,20,4620900000.0
30/10/2024,DELTA HOLDING,DHO,52.75,53.89,53.89,52.75,28,1483.84,5,4720764000.0
29/10/2024,DELTA HOLDING,DHO,53.4,54.5,54.88,53.4,218,11881.92,7,4774200000.0
28/10/2024,DELTA HOLDING,DHO,54.8,54.88,54.88,53.0,6376,339477.05,23,4807488000.0
25/10/2024,DELTA HOLDING,DHO,52.65,54.0,54.0,52.65,794,41974.44,17,4730400000.0
24/10/2024,DELTA HOLDING,DHO,54.99,52.6,54.99,52.6,145604,7658780.82,12,4607760000.0
23/10/2024,DELTA HOLDING,DHO,54.99,52.6,54.99,52.6,608,32831.84,11,4607760000.0
22/10/2024,DELTA HOLDING,DHO,52.79,52.52,54.92,52.52,20941,1109549.87,17,4600752000.0
21/10/2024,DELTA HOLDING,DHO,52.78,54.79,54.79,52.78,6,326.73,3,4799604000.0
18/10/2024,DELTA HOLDING,DHO,52.75,54.8,55.0,52.75,1548,84431.35,16,4800480000.0
30/12/2024,DELTA HOLDING,DHO,54.9,56.0,56.0,53.5,4872,271695.44,27,4905600000.0
27/12/2024,DELTA HOLDING,DHO,53.0,56.0,56.0,53.0,29202,1627258.16,63,4905600000.0
26/12/2024,DELTA HOLDING,DHO,52.0,53.06,53.1,52.0,12770,664083.4,5,4648056000.0
25/12/2024,DELTA HOLDING,DHO,53.45,53.3,53.45,51.6,146,7573.13,9,4669080000.0
24/12/2024,DELTA HOLDING,DHO,51.7,53.3,53.3,51.7,1281,67543.6,18,4669080000.0
23/12/2024,DELTA HOLDING,DHO,53.79,52.99,53.79,51.5,1685,87815.35,29,4641924000.0
20/12/2024,DELTA HOLDING,DHO,53.99,53.99,53.99,53.99,10,539.9,2,4729524000.0
19/12/2024,DELTA HOLDING,DHO,53.94,54.04,54.05,52.5,2757,148811.07,20,4733904000.0
18/12/2024,DELTA HOLDING,DHO,53.0,54.05,54.49,52.0,2545,135059.9,36,4734780000.0
17/12/2024,DELTA HOLDING,DHO,53.0,53.5,53.5,51.83,4635,243486.95,32,4686600000.0
16/12/2024,DELTA HOLDING,DHO,53.8,52.0,53.8,52.0,1378,71808.58,24,4555200000.0
13/12/2024,DELTA HOLDING,DHO,52.2,53.8,53.9,52.0,36554,1925294.78,37,4712880000.0
12/12/2024,DELTA HOLDING,DHO,53.3,53.1,53.3,52.5,37,1962.12,7,4651560000.0
11/12/2024,DELTA HOLDING,DHO,52.5,52.5,53.95,52.5,245,12877.42,9,4599000000.0
27/09/2024,DELTA HOLDING,DHO,57.0,59.9,59.9,56.0,49860,2914116.45,100,5247240000.0
26/09/2024,DELTA HOLDING,DHO,58.4,57.99,58.4,56.5,78635,4556157.79,33,5079924000.0
25/09/2024,DELTA HOLDING,DHO,56.4,58.0,58.0,56.4,2459,142070.2,27,5080800000.0
24/09/2024,DELTA HOLDING,DHO,57.4,57.2,58.8,56.75,7991,458310.83,56,5010720000.0
