Company,Séance,Instrument,Ticker,Ouverture,Dernier_Cours,haut_du_jour,bas_du_jour,Nombre_de_titres_échangés,Volume_des_échanges,Nombre_de_transactions,Capitalisation
CFG BANK,15/04/2026,CFG BANK,CFG,212.4,212.0,217.0,210.5,23187,4980255.9,61,7421687520.0
CFG BANK,14/04/2026,CFG BANK,CFG,211.95,212.0,212.4,208.0,4591,972972.45,51,7421687520.0
CFG BANK,13/04/2026,CFG BANK,CFG,208.0,208.0,208.0,205.0,2212,459360.5,36,7281655680.0
CFG BANK,10/04/2026,CFG BANK,CFG,211.95,208.0,211.95,207.0,77387,16098008.0,51,7281655680.0
CIH,03/06/2026,CIH,CIH,348.0,353.0,358.7,348.0,281,99428.65,22,12568785272.0
CIH,02/06/2026,CIH,CIH,352.0,343.0,354.9,343.0,7661,2644812.05,93,12212729032.0
CIH,01/06/2026,CIH,CIH,350.2,349.9,360.0,349.9,23587,8292773.35,123,12458407837.6
CIH,26/05/2026,CIH,CIH,362.0,355.2,362.0,355.0,4781,1704556.4,34,12647117644.8
CIH,25/05/2026,CIH,CIH,359.8,361.0,362.0,355.0,722,259663.8,19,12853630264.0
CIH,22/05/2026,CIH,CIH,359.85,355.0,359.85,355.0,1544,549339.55,54,12639996520.0
CIH,21/05/2026,CIH,CIH,359.95,359.85,359.95,359.85,36,12956.2,6,12812683796.4
CIH,20/05/2026,CIH,CIH,360.0,350.1,360.0,350.1,3308,1161401.15,35,12465528962.4
CIH,19/05/2026,CIH,CIH,359.0,360.0,360.0,359.0,352,126670.0,7,12818024640.0
CIH,18/05/2026,CIH,CIH,360.0,360.0,360.0,351.0,326,116260.0,23,12818024640.0
CIH,15/05/2026,CIH,CIH,360.0,359.4,360.0,351.0,1736,613755.25,53,12796661265.6
CIH,14/05/2026,CIH,CIH,360.0,358.2,368.7,355.05,19263,6969833.7,29,12753934516.8
CIH,13/05/2026,CIH,CIH,367.0,360.0,371.0,360.0,2565,937290.6,53,12818024640.0
CIH,12/05/2026,CIH,CIH,369.0,363.0,369.0,363.0,10490,3807950.0,25,12924841512.0
CIH,11/05/2026,CIH,CIH,370.0,365.0,370.0,363.5,13305,4851337.85,29,12996052760.0
CIH,08/05/2026,CIH,CIH,369.7,365.05,370.5,365.05,4493,1643284.2,30,12997833041.2
CIH,07/05/2026,CIH,CIH,366.0,365.0,370.0,365.0,2109,771664.4,52,12996052760.0
CIH,06/05/2026,CIH,CIH,358.3,365.0,370.0,358.3,1843,676264.4,41,12996052760.0
CIH,05/05/2026,CIH,CIH,360.0,356.1,363.0,353.1,12095,4307297.45,30,12679162706.4
CIH,04/05/2026,CIH,CIH,360.1,351.5,365.0,351.5,5803,2060170.5,63,12515376836.0
CIH,30/04/2026,CIH,CIH,364.0,360.0,365.0,360.0,4210,1516389.0,30,12818024640.0
CIH,29/04/2026,CIH,CIH,368.75,365.0,368.9,362.0,285,104458.2,19,12996052760.0
CIH,28/04/2026,CIH,CIH,373.0,360.0,373.0,360.0,5359,1932803.0,32,12818024640.0
CIH,27/04/2026,CIH,CIH,368.0,365.0,372.7,365.0,4871,1782276.6,43,12996052760.0
CIH,24/04/2026,CIH,CIH,377.9,351.0,377.9,351.0,28991,10248975.35,109,12497574024.0
CIH,23/04/2026,CIH,CIH,370.5,370.0,375.0,370.0,3099,1147522.5,24,13174080880.0
CIH,22/04/2026,CIH,CIH,370.0,370.0,380.0,370.0,5715,2136293.0,43,13174080880.0
CIH,21/04/2026,CIH,CIH,375.0,375.0,380.0,375.0,8115,3044156.0,17,13352109000.0
CIH,20/04/2026,CIH,CIH,377.0,371.0,377.0,370.0,4957,1840923.0,32,13209686504.0
CIH,17/04/2026,CIH,CIH,377.0,380.0,395.0,371.0,27815,10764501.25,66,13530137120.0
CIH,16/04/2026,CIH,CIH,375.0,374.0,375.0,370.9,11639,4331671.1,20,13316503376.0
CIH,15/04/2026,CIH,CIH,378.9,370.8,379.9,370.8,7081,2684399.0,23,13202565379.2
CIH,14/04/2026,CIH,CIH,365.65,373.0,373.0,365.65,21723,8064766.85,55,13280897752.0
CIH,13/04/2026,CIH,CIH,379.5,367.2,379.5,361.2,790,290348.15,31,13074385132.8
CIH,10/04/2026,CIH,CIH,370.0,380.0,380.0,370.0,28201,10650690.0,51,13530137120.0
CIMENTS DU MAROC,03/06/2026,CIMENTS DU MAROC,CMA,1650.0,1613.0,1650.0,1613.0,144,233399.0,30,23285274452.0
CIMENTS DU MAROC,02/06/2026,CIMENTS DU MAROC,CMA,1650.0,1630.0,1650.0,1630.0,646,1054085.0,39,23530686520.0
CIMENTS DU MAROC,01/06/2026,CIMENTS DU MAROC,CMA,1695.0,1650.0,1695.0,1650.0,2745,4548610.0,37,23819406600.0
CIMENTS DU MAROC,26/05/2026,CIMENTS DU MAROC,CMA,1694.0,1650.0,1700.0,1650.0,1285,2130399.0,43,23819406600.0
CIMENTS DU MAROC,25/05/2026,CIMENTS DU MAROC,CMA,1694.0,1671.0,1699.0,1645.0,168154,276895609.0,48,24122562684.0
CIMENTS DU MAROC,22/05/2026,CIMENTS DU MAROC,CMA,1600.0,1600.0,1660.0,1596.0,3568,5701016.0,33,23097606400.0
CIMENTS DU MAROC,21/05/2026,CIMENTS DU MAROC,CMA,1630.0,1591.0,1659.0,1591.0,246,394655.0,23,22967682364.0
CIMENTS DU MAROC,20/05/2026,CIMENTS DU MAROC,CMA,1680.0,1581.0,1680.0,1581.0,1338,2117405.0,70,22823322324.0
CIMENTS DU MAROC,19/05/2026,CIMENTS DU MAROC,CMA,1690.0,1600.0,1699.0,1600.0,6216,10173883.0,132,23097606400.0
CIMENTS DU MAROC,18/05/2026,CIMENTS DU MAROC,CMA,1699.0,1650.0,1699.0,1650.0,1030,1719114.0,38,23819406600.0
CIMENTS DU MAROC,15/05/2026,CIMENTS DU MAROC,CMA,1685.0,1656.0,1699.0,1656.0,493,821005.0,47,23906022624.0
CIMENTS DU MAROC,14/05/2026,CIMENTS DU MAROC,CMA,1680.0,1680.0,1699.0,1673.0,143,240213.0,14,24252486720.0
CIMENTS DU MAROC,13/05/2026,CIMENTS DU MAROC,CMA,1700.0,1685.0,1700.0,1685.0,162,274960.0,19,24324666740.0
CIMENTS DU MAROC,12/05/2026,CIMENTS DU MAROC,CMA,1720.0,1690.0,1720.0,1690.0,341,583685.0,24,24396846760.0
CIMENTS DU MAROC,11/05/2026,CIMENTS DU MAROC,CMA,1700.0,1700.0,1720.0,1700.0,568,968100.0,28,24541206800.0
CIMENTS DU MAROC,08/05/2026,CIMENTS DU MAROC,CMA,1700.0,1700.0,1700.0,1695.0,149,253246.0,15,24541206800.0
CIMENTS DU MAROC,07/05/2026,CIMENTS DU MAROC,CMA,1700.0,1695.0,1702.0,1695.0,2726,4633421.0,50,24469026780.0
CIMENTS DU MAROC,06/05/2026,CIMENTS DU MAROC,CMA,1710.0,1698.0,1725.0,1698.0,1825,3100893.0,47,24512334792.0
CIMENTS DU MAROC,05/05/2026,CIMENTS DU MAROC,CMA,1690.0,1700.0,1700.0,1666.0,1242,2080903.0,37,24541206800.0
CIMENTS DU MAROC,04/05/2026,CIMENTS DU MAROC,CMA,1730.0,1680.0,1730.0,1680.0,1589,2671277.0,34,24252486720.0
CIMENTS DU MAROC,30/04/2026,CIMENTS DU MAROC,CMA,1680.0,1672.0,1700.0,1670.0,283,473592.0,36,24136998688.0
CIMENTS DU MAROC,29/04/2026,CIMENTS DU MAROC,CMA,1697.0,1700.0,1700.0,1676.0,847,1431974.0,52,24541206800.0
CIMENTS DU MAROC,28/04/2026,CIMENTS DU MAROC,CMA,1723.0,1696.0,1723.0,1696.0,106,180289.0,19,24483462784.0
CIMENTS DU MAROC,27/04/2026,CIMENTS DU MAROC,CMA,1705.0,1700.0,1710.0,1700.0,1551,2643976.0,65,24541206800.0
CIMENTS DU MAROC,24/04/2026,CIMENTS DU MAROC,CMA,1725.0,1710.0,1730.0,1710.0,3452,5921922.0,37,24685566840.0
CIMENTS DU MAROC,23/04/2026,CIMENTS DU MAROC,CMA,1717.0,1722.0,1740.0,1717.0,3067,5281346.0,11,24858798888.0
CIMENTS DU MAROC,22/04/2026,CIMENTS DU MAROC,CMA,1712.0,1740.0,1740.0,1707.0,1970,3411331.0,55,25118646960.0
CIMENTS DU MAROC,21/04/2026,CIMENTS DU MAROC,CMA,1743.0,1712.0,1743.0,1710.0,1059,1812644.0,48,24714438848.0
CIMENTS DU MAROC,20/04/2026,CIMENTS DU MAROC,CMA,1740.0,1715.0,1745.0,1707.0,1614,2763035.0,50,24757746860.0
CIMENTS DU MAROC,17/04/2026,CIMENTS DU MAROC,CMA,1739.0,1749.0,1750.0,1705.0,40023,68521830.0,94,25248570996.0
CIMENTS DU MAROC,16/04/2026,CIMENTS DU MAROC,CMA,1740.0,1710.0,1740.0,1710.0,612,1047907.0,45,24685566840.0
CIMENTS DU MAROC,15/04/2026,CIMENTS DU MAROC,CMA,1735.0,1717.0,1744.0,1717.0,1437,2472526.0,26,24786618868.0
CIMENTS DU MAROC,14/04/2026,CIMENTS DU MAROC,CMA,1750.0,1710.0,1750.0,1710.0,8000,13682442.0,83,24685566840.0
CIMENTS DU MAROC,13/04/2026,CIMENTS DU MAROC,CMA,1747.0,1720.0,1758.0,1715.0,996,1715912.0,28,24829926880.0
CIMENTS DU MAROC,10/04/2026,CIMENTS DU MAROC,CMA,1770.0,1769.0,1770.0,1765.0,3241,5735949.0,16,25537291076.0
CMGP GROUP,03/06/2026,CMGP GROUP,CMG,352.3,356.5,356.7,348.1,2211,778464.75,88,6060820850.0
CMGP GROUP,02/06/2026,CMGP GROUP,CMG,363.9,357.9,363.9,352.05,1049,373484.6,53,6084622110.0
CMGP GROUP,01/06/2026,CMGP GROUP,CMG,358.1,359.9,365.0,356.3,7251,2607816.65,88,6118623910.0
CMGP GROUP,26/05/2026,CMGP GROUP,CMG,363.95,359.9,363.95,356.1,1817,653064.55,32,6118623910.0
CMGP GROUP,25/05/2026,CMGP GROUP,CMG,362.2,360.0,368.7,357.95,4175,1506710.0,75,6120324000.0
CMGP GROUP,22/05/2026,CMGP GROUP,CMG,362.9,357.95,362.9,355.0,3177,1137334.0,39,6085472155.0
CMGP GROUP,21/05/2026,CMGP GROUP,CMG,365.0,355.0,365.0,355.0,10173,3612397.1,56,6035319500.0
CMGP GROUP,20/05/2026,CMGP GROUP,CMG,359.15,365.0,366.0,359.15,2359,856652.4,45,6205328500.0
CMGP GROUP,19/05/2026,CMGP GROUP,CMG,356.0,366.0,368.4,356.0,3669,1326535.05,54,6222329400.0
CMGP GROUP,18/05/2026,CMGP GROUP,CMG,360.1,360.4,363.0,360.0,2531,912380.3,58,6127124360.0
CMGP GROUP,15/05/2026,CMGP GROUP,CMG,368.0,370.0,370.0,361.2,6154,2271504.7,66,6290333000.0
CMGP GROUP,14/05/2026,CMGP GROUP,CMG,360.0,374.0,374.0,360.0,2039,756165.4,47,6358336600.0
CMGP GROUP,13/05/2026,CMGP GROUP,CMG,360.0,378.8,378.8,350.0,5972,2197687.6,137,6439940920.0
CMGP GROUP,12/05/2026,CMGP GROUP,CMG,360.0,360.0,368.8,358.0,2684,966467.5,48,6120324000.0
CMGP GROUP,11/05/2026,CMGP GROUP,CMG,370.0,365.0,370.45,361.0,1948,706672.65,72,6205328500.0
CMGP GROUP,08/05/2026,CMGP GROUP,CMG,365.5,374.0,374.0,361.5,4195,1562828.25,74,6358336600.0
CMGP GROUP,07/05/2026,CMGP GROUP,CMG,372.0,370.0,372.0,362.0,3441,1264330.85,56,6290333000.0
CMGP GROUP,06/05/2026,CMGP GROUP,CMG,362.0,371.9,372.0,360.2,9004,3297595.75,107,6322634710.0
CMGP GROUP,05/05/2026,CMGP GROUP,CMG,354.0,361.65,361.65,354.0,2879,1035850.7,43,6148375485.0
CMGP GROUP,04/05/2026,CMGP GROUP,CMG,351.1,360.0,365.9,351.1,3440,1234880.7,55,6120324000.0
CMGP GROUP,30/04/2026,CMGP GROUP,CMG,360.0,350.0,360.0,342.0,6200,2172301.95,173,5950315000.0
CMGP GROUP,29/04/2026,CMGP GROUP,CMG,365.0,360.0,365.0,358.0,1626,585513.05,49,6120324000.0
CMGP GROUP,28/04/2026,CMGP GROUP,CMG,367.95,364.7,367.95,359.0,8503,3069291.1,52,6200228230.0
CMGP GROUP,27/04/2026,CMGP GROUP,CMG,367.0,360.0,368.9,360.0,3916,1413858.7,116,6120324000.0
CMGP GROUP,24/04/2026,CMGP GROUP,CMG,370.0,360.0,375.0,359.0,22277,8065455.45,336,6120324000.0
CMGP GROUP,23/04/2026,CMGP GROUP,CMG,380.0,375.0,380.0,372.0,9613,3621281.1,64,6375337500.0
CMGP GROUP,22/04/2026,CMGP GROUP,CMG,376.1,380.0,385.0,376.1,28807,10932422.15,67,6460342000.0
CMGP GROUP,21/04/2026,CMGP GROUP,CMG,379.0,380.05,389.0,378.95,19073,7249297.35,75,6461192045.0
CMGP GROUP,20/04/2026,CMGP GROUP,CMG,380.5,380.0,383.0,378.0,16037,6093852.4,77,6460342000.0
CMGP GROUP,17/04/2026,CMGP GROUP,CMG,382.0,392.0,393.45,375.5,46723,18217122.2,155,6664352800.0
CMGP GROUP,16/04/2026,CMGP GROUP,CMG,380.0,381.9,384.0,374.05,3114,1185670.7,59,6492643710.0
CMGP GROUP,15/04/2026,CMGP GROUP,CMG,380.0,380.0,390.6,379.0,45044,17168429.8,203,6460342000.0
CMGP GROUP,14/04/2026,CMGP GROUP,CMG,371.1,380.0,381.5,371.1,8668,3289222.6,92,6460342000.0
CMGP GROUP,13/04/2026,CMGP GROUP,CMG,376.2,376.0,378.0,368.0,8298,3107193.3,88,6392338400.0
CMGP GROUP,10/04/2026,CMGP GROUP,CMG,373.7,385.0,385.0,373.7,11379,4366092.1,108,6545346500.0
COLORADO,03/06/2026,COLORADO,COL,80.0,80.0,80.0,79.6,794,63425.52,30,1289408880.0
COLORADO,02/06/2026,COLORADO,COL,81.0,81.0,81.79,79.0,61,4935.21,16,1305526491.0
COLORADO,01/06/2026,COLORADO,COL,80.7,81.5,81.5,78.1,1153,92802.91,37,1313585296.5
COLORADO,26/05/2026,COLORADO,COL,79.0,80.7,80.9,79.0,667,52715.6,17,1300691207.7
COLORADO,25/05/2026,COLORADO,COL,80.38,81.5,81.9,80.38,476,38719.51,15,1313585296.5
COLORADO,22/05/2026,COLORADO,COL,78.51,80.0,80.5,78.51,124,9906.21,13,1289408880.0
COLORADO,21/05/2026,COLORADO,COL,81.3,80.7,81.39,78.95,733,58447.42,23,1300691207.7
COLORADO,20/05/2026,COLORADO,COL,80.0,79.8,80.0,79.0,686,54410.61,21,1286185357.8
COLORADO,19/05/2026,COLORADO,COL,80.0,80.0,80.99,80.0,4347,349807.49,17,1289408880.0
COLORADO,18/05/2026,COLORADO,COL,81.0,80.5,81.4,80.0,2446,196103.9,21,1297467685.5
COLORADO,15/05/2026,COLORADO,COL,80.01,80.9,80.9,80.01,1335,107501.95,16,1303914729.9
COLORADO,14/05/2026,COLORADO,COL,80.0,80.89,80.89,80.0,372,29761.19,17,1303753553.79
COLORADO,13/05/2026,COLORADO,COL,80.14,80.0,81.9,80.0,1794,144100.9,37,1289408880.0
COLORADO,12/05/2026,COLORADO,COL,81.0,81.5,81.9,81.0,343,27839.75,10,1313585296.5
COLORADO,11/05/2026,COLORADO,COL,80.6,81.0,82.0,80.13,477,38469.92,18,1305526491.0
COLORADO,08/05/2026,COLORADO,COL,82.2,82.0,82.2,80.6,40,3278.0,7,1321644102.0
COLORADO,07/05/2026,COLORADO,COL,80.5,82.0,82.0,80.5,1327,108275.18,39,1321644102.0
COLORADO,06/05/2026,COLORADO,COL,80.99,81.9,81.99,80.0,839,67795.97,27,1320032340.9
COLORADO,05/05/2026,COLORADO,COL,80.02,81.0,81.0,80.02,311,24969.94,16,1305526491.0
COLORADO,04/05/2026,COLORADO,COL,82.4,81.0,82.4,80.01,422,34253.73,13,1305526491.0
COLORADO,30/04/2026,COLORADO,COL,80.02,80.9,80.9,80.0,914,73141.38,31,1303914729.9
COLORADO,29/04/2026,COLORADO,COL,81.65,80.2,81.65,80.2,1694,136379.09,35,1292632402.2
COLORADO,28/04/2026,COLORADO,COL,81.69,81.0,81.69,80.65,286,23141.56,11,1305526491.0
COLORADO,27/04/2026,COLORADO,COL,81.99,81.99,81.99,80.5,338,27491.72,16,1321482925.89
COLORADO,24/04/2026,COLORADO,COL,82.0,81.69,82.0,81.1,354,28855.09,11,1316647642.59
COLORADO,23/04/2026,COLORADO,COL,82.0,82.48,82.75,81.0,1831,150766.65,40,1329380555.28
COLORADO,22/04/2026,COLORADO,COL,80.0,81.75,81.75,80.0,2265,183875.96,44,1317614699.25
COLORADO,21/04/2026,COLORADO,COL,81.45,80.0,81.45,80.0,606,48821.55,30,1289408880.0
COLORADO,20/04/2026,COLORADO,COL,81.2,80.0,81.2,79.5,14001,1120393.27,111,1289408880.0
COLORADO,17/04/2026,COLORADO,COL,79.55,81.48,81.99,78.51,23855,1903980.1,224,1313262944.28
COLORADO,16/04/2026,COLORADO,COL,81.99,80.0,81.99,79.03,17040,1366357.94,189,1289408880.0
COLORADO,15/04/2026,COLORADO,COL,83.49,80.99,83.49,80.99,10686,876986.23,119,1305365314.89
COLORADO,14/04/2026,COLORADO,COL,83.54,82.99,83.54,81.21,1544,126686.73,17,1337600536.89
COLORADO,13/04/2026,COLORADO,COL,80.99,81.0,81.45,80.02,1160,93577.0,32,1305526491.0
COLORADO,10/04/2026,COLORADO,COL,81.49,81.0,82.0,81.0,8259,672529.42,52,1305526491.0
COSUMAR,03/06/2026,COSUMAR,CSR,181.95,183.95,183.95,180.0,987,180450.35,55,17380909954.85
COSUMAR,02/06/2026,COSUMAR,CSR,184.95,179.0,184.95,178.0,74456,13343182.85,267,16913198597.0
COSUMAR,01/06/2026,COSUMAR,CSR,187.95,184.0,187.95,184.0,11577,2136439.5,137,17385634312.0
COSUMAR,26/05/2026,COSUMAR,CSR,189.9,184.0,189.9,184.0,5077,943308.7,105,17385634312.0
COSUMAR,25/05/2026,COSUMAR,CSR,185.0,184.2,187.5,184.0,48434,8919601.5,116,17404531740.6
COSUMAR,22/05/2026,COSUMAR,CSR,183.0,180.0,183.85,180.0,21425,3858216.25,141,17007685740.0
COSUMAR,21/05/2026,COSUMAR,CSR,182.0,180.0,184.95,178.0,23010,4114288.8,167,17007685740.0
COSUMAR,20/05/2026,COSUMAR,CSR,183.7,179.0,183.8,179.0,26474,4747784.8,216,16913198597.0
COSUMAR,19/05/2026,COSUMAR,CSR,184.8,180.0,185.0,179.05,35270,6381379.0,363,17007685740.0
COSUMAR,18/05/2026,COSUMAR,CSR,183.0,183.0,185.0,182.2,3704,678491.65,116,17291147169.0
COSUMAR,15/05/2026,COSUMAR,CSR,184.95,183.0,184.95,182.7,15010,2751493.5,185,17291147169.0
COSUMAR,14/05/2026,COSUMAR,CSR,185.95,183.55,186.1,183.55,6154,1134750.5,154,17343115097.65
COSUMAR,13/05/2026,COSUMAR,CSR,188.4,184.1,188.4,184.1,11525,2130263.75,214,17395083026.3
COSUMAR,12/05/2026,COSUMAR,CSR,186.2,185.0,188.8,185.0,9928,1840483.35,190,17480121455.0
COSUMAR,11/05/2026,COSUMAR,CSR,188.95,185.15,189.1,185.15,12864,2390147.35,176,17494294526.45
COSUMAR,08/05/2026,COSUMAR,CSR,186.1,189.0,189.4,186.1,8748,1646695.0,113,17858070027.0
COSUMAR,07/05/2026,COSUMAR,CSR,191.0,185.0,191.6,185.0,35011,6499447.55,423,17480121455.0
COSUMAR,06/05/2026,COSUMAR,CSR,188.0,187.0,191.6,185.0,14984,2813078.4,234,17669095741.0
COSUMAR,05/05/2026,COSUMAR,CSR,193.95,185.0,193.95,185.0,27165,5034746.95,298,17480121455.0
COSUMAR,04/05/2026,COSUMAR,CSR,189.0,189.0,193.45,189.0,18630,3529184.2,105,17858070027.0
COSUMAR,30/04/2026,COSUMAR,CSR,185.8,188.0,191.0,185.8,12629,2365943.2,238,17763582884.0
COSUMAR,29/04/2026,COSUMAR,CSR,189.0,189.1,193.1,189.0,7460,1415038.3,102,17867518741.3
COSUMAR,28/04/2026,COSUMAR,CSR,193.85,189.0,193.85,189.0,7402,1410051.95,157,17858070027.0
COSUMAR,27/04/2026,COSUMAR,CSR,193.95,190.0,193.95,190.0,7598,1452906.85,77,17952557170.0
COSUMAR,24/04/2026,COSUMAR,CSR,194.5,188.0,196.0,188.0,77405,14639232.3,348,17763582884.0
COSUMAR,23/04/2026,COSUMAR,CSR,193.9,193.95,194.3,193.0,1351,261586.25,45,18325781384.85
COSUMAR,22/04/2026,COSUMAR,CSR,193.1,194.0,195.0,193.0,856,165429.65,54,18330505742.0
COSUMAR,21/04/2026,COSUMAR,CSR,193.0,194.0,196.0,193.0,7385,1434379.85,75,18330505742.0
COSUMAR,20/04/2026,COSUMAR,CSR,192.0,191.9,192.0,190.5,18294,3510237.3,115,18132082741.7
COSUMAR,17/04/2026,COSUMAR,CSR,190.0,195.0,199.9,189.9,124868,23814173.15,264,18424992885.0
COSUMAR,16/04/2026,COSUMAR,CSR,192.1,189.9,192.95,189.65,13909,2646138.15,165,17943108455.7
COSUMAR,15/04/2026,COSUMAR,CSR,193.0,190.0,193.95,190.0,28232,5367979.25,244,17952557170.0
COSUMAR,14/04/2026,COSUMAR,CSR,193.0,191.3,194.9,191.15,21408,4108118.75,136,18075390455.9
COSUMAR,13/04/2026,COSUMAR,CSR,192.95,192.0,192.95,192.0,3841,738284.05,104,18141531456.0
COSUMAR,10/04/2026,COSUMAR,CSR,194.0,193.0,195.0,193.0,54629,10549212.8,134,18236018599.0
CTM,03/06/2026,CTM,CTM,886.0,880.0,886.0,831.0,18,15694.0,7,1078860640.0
CTM,02/06/2026,CTM,CTM,898.0,896.0,898.0,860.0,12,10697.0,7,1098476288.0
CTM,01/06/2026,CTM,CTM,-,900.0,-,-,-,-,-,1103380200.0
CTM,26/05/2026,CTM,CTM,887.0,900.0,900.0,887.0,48,42672.3,10,1103380200.0
CTM,25/05/2026,CTM,CTM,840.0,886.0,886.0,840.0,17,14418.0,5,1086216508.0
CTM,22/05/2026,CTM,CTM,880.0,886.0,887.0,865.0,85,74516.6,16,1086216508.0
CTM,21/05/2026,CTM,CTM,835.0,887.9,889.6,835.0,11,9404.1,8,1088545866.2
CTM,20/05/2026,CTM,CTM,-,895.9,-,-,-,-,-,1098353690.2
CTM,19/05/2026,CTM,CTM,-,895.9,-,-,-,-,-,1098353690.2
CTM,18/05/2026,CTM,CTM,-,895.9,-,-,-,-,-,1098353690.2
CTM,15/05/2026,CTM,CTM,855.3,895.9,895.9,855.3,9,7819.5,3,1098353690.2
CTM,14/05/2026,CTM,CTM,900.0,896.9,900.0,855.0,72,62427.0,12,1099579668.2
CTM,13/05/2026,CTM,CTM,886.0,886.0,900.0,886.0,48,42556.0,6,1086216508.0
CTM,12/05/2026,CTM,CTM,-,905.0,-,-,-,-,-,1109510090.0
CTM,11/05/2026,CTM,CTM,887.1,905.0,907.0,887.1,13,11647.9,7,1109510090.0
CTM,08/05/2026,CTM,CTM,886.5,905.0,905.0,886.5,4,3583.0,2,1109510090.0
CTM,07/05/2026,CTM,CTM,907.0,906.0,907.0,886.0,35,31663.0,5,1110736068.0
CTM,06/05/2026,CTM,CTM,908.0,907.0,908.0,882.0,70,61978.6,9,1111962046.0
CTM,05/05/2026,CTM,CTM,880.1,909.0,909.0,880.1,7,6334.1,4,1114414002.0
CTM,04/05/2026,CTM,CTM,900.0,909.0,910.0,900.0,16,14487.0,4,1114414002.0
CTM,30/04/2026,CTM,CTM,-,911.9,-,-,-,-,-,1117969338.2
CTM,29/04/2026,CTM,CTM,-,911.9,-,-,-,-,-,1117969338.2
CTM,28/04/2026,CTM,CTM,912.0,911.9,912.0,911.9,13,11855.0,2,1117969338.2
CTM,27/04/2026,CTM,CTM,910.0,915.0,915.0,910.0,5,4558.0,4,1121769870.0
CTM,24/04/2026,CTM,CTM,913.0,909.0,915.0,885.7,82,73833.4,22,1114414002.0
CTM,23/04/2026,CTM,CTM,917.9,915.0,917.9,915.0,4,3665.8,3,1121769870.0
CTM,22/04/2026,CTM,CTM,900.0,916.9,918.0,880.0,83,75166.8,13,1124099228.2
CTM,21/04/2026,CTM,CTM,-,919.0,-,-,-,-,-,1126673782.0
CTM,20/04/2026,CTM,CTM,893.5,919.0,919.0,892.0,42,37695.4,7,1126673782.0
CTM,17/04/2026,CTM,CTM,922.0,919.0,924.0,912.0,76,69709.0,16,1126673782.0
CTM,16/04/2026,CTM,CTM,900.0,901.0,930.0,900.0,225,207977.4,35,1104606178.0
CTM,15/04/2026,CTM,CTM,910.0,924.5,929.0,900.0,97,89035.0,25,1133416661.0
CTM,14/04/2026,CTM,CTM,889.0,909.0,919.9,889.0,161,146417.8,28,1114414002.0
CTM,13/04/2026,CTM,CTM,900.0,912.0,915.0,852.0,225,203057.4,52,1118091936.0
CTM,10/04/2026,CTM,CTM,852.0,900.0,935.0,852.0,1071,959191.9,119,1103380200.0
DARI COUSPATE,03/06/2026,DARI COUSPATE,DRI,-,4190.0,-,-,-,-,-,1250191250.0
DARI COUSPATE,02/06/2026,DARI COUSPATE,DRI,-,4190.0,-,-,-,-,-,1250191250.0
DARI COUSPATE,01/06/2026,DARI COUSPATE,DRI,-,4190.0,-,-,-,-,-,1250191250.0
DARI COUSPATE,26/05/2026,DARI COUSPATE,DRI,-,4190.0,-,-,-,-,-,1250191250.0
DARI COUSPATE,25/05/2026,DARI COUSPATE,DRI,-,4190.0,-,-,-,-,-,1250191250.0
DARI COUSPATE,22/05/2026,DARI COUSPATE,DRI,-,4190.0,-,-,-,-,-,1250191250.0
DARI COUSPATE,21/05/2026,DARI COUSPATE,DRI,-,4190.0,-,-,-,-,-,1250191250.0
DARI COUSPATE,20/05/2026,DARI COUSPATE,DRI,-,4190.0,-,-,-,-,-,1250191250.0
DARI COUSPATE,19/05/2026,DARI COUSPATE,DRI,-,4190.0,-,-,-,-,-,1250191250.0
DARI COUSPATE,18/05/2026,DARI COUSPATE,DRI,-,4190.0,-,-,-,-,-,1250191250.0
DARI COUSPATE,15/05/2026,DARI COUSPATE,DRI,-,4190.0,-,-,-,-,-,1250191250.0
DARI COUSPATE,14/05/2026,DARI COUSPATE,DRI,-,4190.0,-,-,-,-,-,1250191250.0
DARI COUSPATE,13/05/2026,DARI COUSPATE,DRI,-,4190.0,-,-,-,-,-,1250191250.0
DARI COUSPATE,12/05/2026,DARI COUSPATE,DRI,-,4190.0,-,-,-,-,-,1250191250.0
DARI COUSPATE,11/05/2026,DARI COUSPATE,DRI,-,4190.0,-,-,-,-,-,1250191250.0
DARI COUSPATE,08/05/2026,DARI COUSPATE,DRI,4190.0,4190.0,4190.0,4190.0,20,83800.0,3,1250191250.0
DARI COUSPATE,07/05/2026,DARI COUSPATE,DRI,-,4100.0,-,-,-,-,-,1223337500.0
DARI COUSPATE,06/05/2026,DARI COUSPATE,DRI,4100.0,4100.0,4100.0,4100.0,2,8200.0,1,1223337500.0
DARI COUSPATE,05/05/2026,DARI COUSPATE,DRI,-,4190.0,-,-,-,-,-,1250191250.0
DARI COUSPATE,04/05/2026,DARI COUSPATE,DRI,4190.0,4190.0,4190.0,4190.0,10,41900.0,1,1250191250.0
DARI COUSPATE,30/04/2026,DARI COUSPATE,DRI,-,4100.0,-,-,-,-,-,1223337500.0
DARI COUSPATE,29/04/2026,DARI COUSPATE,DRI,-,4100.0,-,-,-,-,-,1223337500.0
DARI COUSPATE,28/04/2026,DARI COUSPATE,DRI,-,4100.0,-,-,-,-,-,1223337500.0
DARI COUSPATE,27/04/2026,DARI COUSPATE,DRI,-,4100.0,-,-,-,-,-,1223337500.0
