Company,Séance,Instrument,Ticker,Ouverture,Dernier_Cours,haut_du_jour,bas_du_jour,Nombre_de_titres_échangés,Volume_des_échanges,Nombre_de_transactions,Capitalisation
ENNAKL,25/03/2026,ENNAKL,NKL,49.0,49.0,49.39,48.3,947,46221.08,28,1470000000.0
ENNAKL,24/03/2026,ENNAKL,NKL,49.0,48.51,49.0,48.51,496,24092.88,24,1455300000.0
EQDOM,09/04/2026,EQDOM,EQD,1399.0,1399.0,1399.0,1399.0,72,100728.0,4,2336679750.0
EQDOM,08/04/2026,EQDOM,EQD,-,1396.0,-,-,-,-,-,2331669000.0
EQDOM,07/04/2026,EQDOM,EQD,-,1396.0,-,-,-,-,-,2331669000.0
EQDOM,06/04/2026,EQDOM,EQD,-,1396.0,-,-,-,-,-,2331669000.0
EQDOM,03/04/2026,EQDOM,EQD,-,1396.0,-,-,-,-,-,2331669000.0
EQDOM,02/04/2026,EQDOM,EQD,-,1396.0,-,-,-,-,-,2331669000.0
EQDOM,01/04/2026,EQDOM,EQD,1396.0,1396.0,1396.0,1396.0,5,6980.0,1,2331669000.0
EQDOM,31/03/2026,EQDOM,EQD,-,1400.0,-,-,-,-,-,2338350000.0
EQDOM,30/03/2026,EQDOM,EQD,-,1400.0,-,-,-,-,-,2338350000.0
EQDOM,27/03/2026,EQDOM,EQD,1400.0,1400.0,1400.0,1400.0,300,420000.0,7,2338350000.0
EQDOM,26/03/2026,EQDOM,EQD,-,1330.0,-,-,-,-,-,2221432500.0
EQDOM,25/03/2026,EQDOM,EQD,1330.0,1330.0,1330.0,1330.0,300,399000.0,1,2221432500.0
EQDOM,24/03/2026,EQDOM,EQD,-,1256.0,-,-,-,-,-,2097834000.0
FENIE BROSSETTE,09/04/2026,FENIE BROSSETTE,FBR,296.2,293.0,305.0,293.0,588,174334.4,25,421622312.0
FENIE BROSSETTE,08/04/2026,FENIE BROSSETTE,FBR,280.0,304.9,304.9,280.0,4632,1348777.8,99,438746221.6
FENIE BROSSETTE,07/04/2026,FENIE BROSSETTE,FBR,294.75,287.0,294.75,285.0,791,227847.4,26,412988408.0
FENIE BROSSETTE,06/04/2026,FENIE BROSSETTE,FBR,294.85,290.0,294.85,286.1,237,68966.6,22,417305360.0
FENIE BROSSETTE,03/04/2026,FENIE BROSSETTE,FBR,289.05,294.95,296.7,289.0,102,29572.4,11,424428330.8
FENIE BROSSETTE,02/04/2026,FENIE BROSSETTE,FBR,297.3,297.0,297.3,288.0,736,214100.95,50,427378248.0
FENIE BROSSETTE,01/04/2026,FENIE BROSSETTE,FBR,294.0,295.8,297.0,289.0,722,213220.9,21,425651467.2
FENIE BROSSETTE,31/03/2026,FENIE BROSSETTE,FBR,293.6,287.1,293.7,287.1,554,161130.9,37,413132306.4
FENIE BROSSETTE,30/03/2026,FENIE BROSSETTE,FBR,294.0,293.1,294.0,293.1,520,152425.5,13,421766210.4
FENIE BROSSETTE,27/03/2026,FENIE BROSSETTE,FBR,299.8,293.0,299.8,292.8,2578,760552.3,58,421622312.0
FENIE BROSSETTE,26/03/2026,FENIE BROSSETTE,FBR,303.1,299.9,311.0,290.1,5407,1613764.5,150,431551301.6
FENIE BROSSETTE,25/03/2026,FENIE BROSSETTE,FBR,302.0,313.0,313.75,298.1,823,253217.8,26,450401992.0
FENIE BROSSETTE,24/03/2026,FENIE BROSSETTE,FBR,302.0,300.0,303.0,290.0,2280,670616.75,59,431695200.0
IB MAROC.COM,09/04/2026,IB MAROC.COM,IBC,62.3,62.0,62.3,61.0,59,3641.8,7,25884132.0
IB MAROC.COM,08/04/2026,IB MAROC.COM,IBC,62.5,59.0,62.5,59.0,72,4493.0,8,24631674.0
IB MAROC.COM,07/04/2026,IB MAROC.COM,IBC,63.0,58.65,63.0,58.65,180,10774.95,10,24485553.9
IB MAROC.COM,06/04/2026,IB MAROC.COM,IBC,63.85,61.9,63.85,61.9,11,690.85,4,25842383.4
IB MAROC.COM,03/04/2026,IB MAROC.COM,IBC,61.89,60.04,61.89,60.04,45,2703.65,4,25065859.44
IB MAROC.COM,02/04/2026,IB MAROC.COM,IBC,58.2,62.0,62.0,58.2,112,6526.0,5,25884132.0
IB MAROC.COM,01/04/2026,IB MAROC.COM,IBC,61.0,63.0,63.0,60.0,162,10170.0,9,26301618.0
IB MAROC.COM,31/03/2026,IB MAROC.COM,IBC,58.1,63.0,63.0,56.02,26,1547.26,5,26301618.0
IB MAROC.COM,30/03/2026,IB MAROC.COM,IBC,60.0,58.1,60.0,58.0,143,8325.0,6,24255936.6
IB MAROC.COM,27/03/2026,IB MAROC.COM,IBC,61.1,60.0,61.1,60.0,203,12223.3,11,25049160.0
IB MAROC.COM,26/03/2026,IB MAROC.COM,IBC,63.0,61.02,63.0,61.02,68,4205.56,5,25474995.72
IB MAROC.COM,25/03/2026,IB MAROC.COM,IBC,63.99,63.99,63.99,63.99,58,3711.42,3,26714929.14
IB MAROC.COM,24/03/2026,IB MAROC.COM,IBC,62.0,63.99,63.99,62.0,70,4439.5,5,26714929.14
HPS,09/04/2026,HPS,HPS,535.0,533.0,535.0,528.3,554,293179.5,14,3947499270.0
HPS,08/04/2026,HPS,HPS,535.0,531.0,539.9,530.0,20878,11076510.4,67,3932686890.0
HPS,07/04/2026,HPS,HPS,525.0,510.0,539.9,510.0,2624,1348168.2,69,3777156900.0
HPS,06/04/2026,HPS,HPS,539.9,525.0,539.9,521.0,10120,5313691.7,38,3888249750.0
HPS,03/04/2026,HPS,HPS,539.9,530.0,539.9,530.0,667,354945.0,37,3925280700.0
HPS,02/04/2026,HPS,HPS,544.9,536.0,544.9,536.0,2479,1334574.5,16,3969717840.0
HPS,01/04/2026,HPS,HPS,535.0,535.0,544.9,535.0,15425,8262394.9,53,3962311650.0
HPS,31/03/2026,HPS,HPS,539.3,531.0,539.3,526.2,1441,764876.0,28,3932686890.0
HPS,30/03/2026,HPS,HPS,536.3,540.0,544.8,530.0,230,122900.2,30,3999342600.0
HPS,27/03/2026,HPS,HPS,545.0,540.5,552.0,534.0,329,179955.2,37,4003045695.0
HPS,26/03/2026,HPS,HPS,530.0,545.0,556.0,520.1,74574,40880017.7,211,4036373550.0
HPS,25/03/2026,HPS,HPS,528.0,510.0,528.0,506.1,24542,12516376.8,47,3777156900.0
HPS,24/03/2026,HPS,HPS,519.0,506.0,519.0,506.0,1566,802327.3,31,3747532140.0
INVOLYS,09/04/2026,INVOLYS,INV,143.0,142.0,144.65,140.0,1181,168889.5,22,54345672.0
INVOLYS,08/04/2026,INVOLYS,INV,144.7,142.9,144.7,141.5,551,79291.5,24,54690116.4
INVOLYS,07/04/2026,INVOLYS,INV,135.05,135.0,135.2,134.0,488,65750.45,10,51666660.0
INVOLYS,06/04/2026,INVOLYS,INV,131.6,134.0,134.0,131.6,284,37766.0,13,51283944.0
INVOLYS,03/04/2026,INVOLYS,INV,136.9,136.9,137.0,134.0,548,74329.75,16,52393820.4
INVOLYS,02/04/2026,INVOLYS,INV,134.1,134.0,138.0,133.5,464,62335.65,23,51283944.0
INVOLYS,01/04/2026,INVOLYS,INV,138.0,134.1,139.0,133.8,349,47644.0,19,51322215.6
INVOLYS,31/03/2026,INVOLYS,INV,138.0,133.5,138.9,133.0,1367,183323.1,51,51092586.0
INVOLYS,30/03/2026,INVOLYS,INV,140.0,138.5,140.0,137.5,675,94143.7,31,53006166.0
INVOLYS,27/03/2026,INVOLYS,INV,136.2,140.0,145.0,136.2,4882,675560.1,100,53580240.0
INVOLYS,26/03/2026,INVOLYS,INV,141.35,141.35,141.35,141.35,5383,760887.05,99,54096906.6
INVOLYS,25/03/2026,INVOLYS,INV,158.0,157.0,159.7,157.0,352,55499.0,13,60086412.0
INVOLYS,24/03/2026,INVOLYS,INV,160.0,159.9,160.0,159.9,180,28795.0,9,61196288.4
IMMORENTE INVEST,09/04/2026,IMMORENTE INVEST,IMO,91.5,91.0,92.0,91.0,2973,272029.68,52,819637000.0
IMMORENTE INVEST,08/04/2026,IMMORENTE INVEST,IMO,91.5,91.0,91.89,91.0,8108,739076.17,101,819637000.0
IMMORENTE INVEST,07/04/2026,IMMORENTE INVEST,IMO,91.25,91.49,91.49,91.22,820,74843.06,30,824050430.0
IMMORENTE INVEST,06/04/2026,IMMORENTE INVEST,IMO,91.49,91.3,91.49,91.2,344,31431.54,21,822339100.0
IMMORENTE INVEST,03/04/2026,IMMORENTE INVEST,IMO,91.5,91.1,91.8,91.1,799,73101.81,36,820537700.0
IMMORENTE INVEST,02/04/2026,IMMORENTE INVEST,IMO,91.49,91.1,91.49,91.0,865,78925.88,28,820537700.0
IMMORENTE INVEST,01/04/2026,IMMORENTE INVEST,IMO,91.3,91.5,91.5,91.0,588,53698.61,26,824140500.0
IMMORENTE INVEST,31/03/2026,IMMORENTE INVEST,IMO,91.25,91.16,91.9,91.16,1121,102773.01,36,821078120.0
IMMORENTE INVEST,30/03/2026,IMMORENTE INVEST,IMO,91.17,91.69,91.7,91.17,382,34918.15,32,825851830.0
IMMORENTE INVEST,27/03/2026,IMMORENTE INVEST,IMO,91.49,91.45,91.49,91.13,793,72488.6,25,823690150.0
IMMORENTE INVEST,26/03/2026,IMMORENTE INVEST,IMO,91.49,91.49,91.49,91.01,403,36782.49,15,824050430.0
IMMORENTE INVEST,25/03/2026,IMMORENTE INVEST,IMO,91.01,91.5,91.5,91.01,5995,548048.38,35,824140500.0
IMMORENTE INVEST,24/03/2026,IMMORENTE INVEST,IMO,90.97,91.0,91.0,90.4,2745,249510.44,45,819637000.0
ITISSALAT AL-MAGHRIB,09/04/2026,ITISSALAT AL-MAGHRIB,IAM,96.99,95.4,96.99,95.03,62170,5938745.63,125,83865695436.0
ITISSALAT AL-MAGHRIB,08/04/2026,ITISSALAT AL-MAGHRIB,IAM,94.25,96.99,97.0,94.25,361104,34824510.32,329,85263457026.6
ITISSALAT AL-MAGHRIB,07/04/2026,ITISSALAT AL-MAGHRIB,IAM,93.0,92.5,93.4,92.5,16754,1554905.35,201,81316318950.0
ITISSALAT AL-MAGHRIB,06/04/2026,ITISSALAT AL-MAGHRIB,IAM,93.0,93.0,93.85,92.9,13799,1289061.74,191,81755866620.0
ITISSALAT AL-MAGHRIB,03/04/2026,ITISSALAT AL-MAGHRIB,IAM,95.4,92.1,95.4,92.1,233057,21775367.38,362,80964680814.0
ITISSALAT AL-MAGHRIB,02/04/2026,ITISSALAT AL-MAGHRIB,IAM,95.02,95.0,95.5,92.1,158699,15091176.09,257,83514057300.0
ITISSALAT AL-MAGHRIB,01/04/2026,ITISSALAT AL-MAGHRIB,IAM,95.5,95.5,95.8,95.0,178348,16998303.36,144,83953604970.0
ITISSALAT AL-MAGHRIB,31/03/2026,ITISSALAT AL-MAGHRIB,IAM,95.0,93.88,95.49,93.88,73005,6873905.99,239,82529470519.2
ITISSALAT AL-MAGHRIB,30/03/2026,ITISSALAT AL-MAGHRIB,IAM,95.85,95.2,95.85,94.5,28570,2719201.29,155,83689876368.0
ITISSALAT AL-MAGHRIB,27/03/2026,ITISSALAT AL-MAGHRIB,IAM,96.0,95.0,96.4,95.0,216450,20681835.2,184,83514057300.0
ITISSALAT AL-MAGHRIB,26/03/2026,ITISSALAT AL-MAGHRIB,IAM,95.6,94.59,96.2,94.59,184748,17621105.44,264,83153628210.6
ITISSALAT AL-MAGHRIB,25/03/2026,ITISSALAT AL-MAGHRIB,IAM,93.99,94.99,95.0,93.85,1866745,175680909.7,175,83505266346.6
ITISSALAT AL-MAGHRIB,24/03/2026,ITISSALAT AL-MAGHRIB,IAM,95.0,93.8,95.0,92.85,200791,18827633.23,375,82459142892.0
JET CONTRACTORS,09/04/2026,JET CONTRACTORS,JET,2293.0,2220.0,2293.0,2200.0,10526,23383352.0,55,6725538840.0
JET CONTRACTORS,08/04/2026,JET CONTRACTORS,JET,2217.0,2240.0,2290.0,2172.0,5332,11890412.0,169,6786129280.0
JET CONTRACTORS,07/04/2026,JET CONTRACTORS,JET,2145.0,2138.0,2145.0,2090.0,1111,2347329.0,72,6477118036.0
JET CONTRACTORS,06/04/2026,JET CONTRACTORS,JET,2106.0,2145.0,2150.0,2100.0,10106,21697186.0,90,6498324690.0
JET CONTRACTORS,03/04/2026,JET CONTRACTORS,JET,2140.0,2150.0,2150.0,2091.0,1311,2809407.0,61,6513472300.0
JET CONTRACTORS,02/04/2026,JET CONTRACTORS,JET,2107.0,2130.0,2150.0,2090.0,3120,6665712.0,77,6452881860.0
JET CONTRACTORS,01/04/2026,JET CONTRACTORS,JET,2103.0,2150.0,2150.0,2095.0,3303,6955442.0,94,6513472300.0
JET CONTRACTORS,31/03/2026,JET CONTRACTORS,JET,2120.0,2090.0,2145.0,2090.0,1881,3950381.0,145,6331700980.0
JET CONTRACTORS,30/03/2026,JET CONTRACTORS,JET,2155.0,2168.0,2168.0,2117.0,131,280510.0,26,6568003696.0
JET CONTRACTORS,27/03/2026,JET CONTRACTORS,JET,2160.0,2170.0,2170.0,2136.0,1099,2382294.0,35,6574062740.0
JET CONTRACTORS,26/03/2026,JET CONTRACTORS,JET,2180.0,2150.0,2180.0,2147.0,1565,3382662.0,64,6513472300.0
JET CONTRACTORS,25/03/2026,JET CONTRACTORS,JET,2149.0,2165.0,2199.0,2138.0,4232,9137706.0,120,6558915130.0
JET CONTRACTORS,24/03/2026,JET CONTRACTORS,JET,2150.0,2100.0,2150.0,2100.0,1129,2379467.0,52,6361996200.0
LABEL VIE,09/04/2026,LABEL VIE,LBV,4200.0,4219.0,4250.0,4150.0,802,3369993.0,26,12209604583.0
LABEL VIE,08/04/2026,LABEL VIE,LBV,4100.0,4180.0,4200.0,4100.0,2379,9953100.0,49,12096740260.0
LABEL VIE,07/04/2026,LABEL VIE,LBV,3949.0,3948.0,3980.0,3901.0,204,807842.0,22,11425342236.0
LABEL VIE,06/04/2026,LABEL VIE,LBV,4097.0,3949.0,4140.0,3949.0,934,3737613.0,34,11428236193.0
LABEL VIE,03/04/2026,LABEL VIE,LBV,3850.0,4180.0,4180.0,3850.0,9571,38059693.0,59,12096740260.0
LABEL VIE,02/04/2026,LABEL VIE,LBV,3920.0,3850.0,3980.0,3850.0,4053,15637550.0,34,11141734450.0
LABEL VIE,01/04/2026,LABEL VIE,LBV,3861.0,3849.0,3900.0,3849.0,1631,6323913.0,45,11138840493.0
LABEL VIE,31/03/2026,LABEL VIE,LBV,3900.0,3900.0,3900.0,3852.0,4042,15759297.0,23,11286432300.0
LABEL VIE,30/03/2026,LABEL VIE,LBV,3911.0,3900.0,3950.0,3900.0,691,2725330.0,22,11286432300.0
LABEL VIE,27/03/2026,LABEL VIE,LBV,4099.0,3950.0,4099.0,3950.0,1938,7660499.0,28,11431130150.0
LABEL VIE,26/03/2026,LABEL VIE,LBV,4086.0,4100.0,4100.0,4000.0,1504,6166172.0,19,11865223700.0
LABEL VIE,25/03/2026,LABEL VIE,LBV,3999.0,4087.0,4100.0,3999.0,334,1364619.0,23,11827602259.0
LABEL VIE,24/03/2026,LABEL VIE,LBV,4089.0,3950.0,4089.0,3900.0,1614,6376912.0,20,11431130150.0
LAFARGEHOLCIM MAROC,09/04/2026,LAFARGEHOLCIM MAROC,LHM,1824.0,1799.0,1825.0,1750.0,2503,4491850.0,35,42152800760.0
LAFARGEHOLCIM MAROC,08/04/2026,LAFARGEHOLCIM MAROC,LHM,1773.0,1780.0,1808.0,1773.0,12138,21713785.0,97,41707607200.0
LAFARGEHOLCIM MAROC,07/04/2026,LAFARGEHOLCIM MAROC,LHM,1750.0,1734.0,1750.0,1730.0,256,445972.0,23,40629770160.0
LAFARGEHOLCIM MAROC,06/04/2026,LAFARGEHOLCIM MAROC,LHM,1775.0,1749.0,1775.0,1749.0,204,357438.0,28,40981238760.0
LAFARGEHOLCIM MAROC,03/04/2026,LAFARGEHOLCIM MAROC,LHM,1759.0,1749.0,1778.0,1749.0,6388,11175975.0,40,40981238760.0
LAFARGEHOLCIM MAROC,02/04/2026,LAFARGEHOLCIM MAROC,LHM,1759.0,1765.0,1765.0,1749.0,108,189141.0,18,41356138600.0
LAFARGEHOLCIM MAROC,01/04/2026,LAFARGEHOLCIM MAROC,LHM,1768.0,1750.0,1780.0,1715.0,7642,13364668.0,61,41004670000.0
LAFARGEHOLCIM MAROC,31/03/2026,LAFARGEHOLCIM MAROC,LHM,1730.0,1700.0,1769.0,1700.0,1041,1771905.0,53,39833108000.0
LAFARGEHOLCIM MAROC,30/03/2026,LAFARGEHOLCIM MAROC,LHM,1772.0,1770.0,1772.0,1720.0,1264,2189009.0,29,41473294800.0
LAFARGEHOLCIM MAROC,27/03/2026,LAFARGEHOLCIM MAROC,LHM,1793.0,1720.0,1794.0,1720.0,6214,10699771.0,78,40301732800.0
LAFARGEHOLCIM MAROC,26/03/2026,LAFARGEHOLCIM MAROC,LHM,1790.0,1740.0,1807.0,1740.0,18073,32237506.0,95,40770357600.0
LAFARGEHOLCIM MAROC,25/03/2026,LAFARGEHOLCIM MAROC,LHM,1799.0,1794.0,1800.0,1770.0,6277,11241727.0,43,42035644560.0
LAFARGEHOLCIM MAROC,24/03/2026,LAFARGEHOLCIM MAROC,LHM,1767.0,1780.0,1790.0,1745.0,12556,22293318.0,59,41707607200.0
LESIEUR CRISTAL,09/04/2026,LESIEUR CRISTAL,LES,417.0,391.3,418.0,391.3,389,159709.45,12,10812209863.0
LESIEUR CRISTAL,08/04/2026,LESIEUR CRISTAL,LES,418.0,418.0,418.0,418.0,25,10450.0,4,11549971180.0
LESIEUR CRISTAL,07/04/2026,LESIEUR CRISTAL,LES,415.0,415.0,415.0,391.0,96,39816.0,6,11467076650.0
LESIEUR CRISTAL,06/04/2026,LESIEUR CRISTAL,LES,418.95,415.0,418.95,415.0,57,23857.5,6,11467076650.0
LESIEUR CRISTAL,03/04/2026,LESIEUR CRISTAL,LES,418.0,390.0,418.0,390.0,97,39071.0,8,10776288900.0
LESIEUR CRISTAL,02/04/2026,LESIEUR CRISTAL,LES,418.95,418.95,418.95,418.9,118,49435.6,5,11576221114.5
LESIEUR CRISTAL,01/04/2026,LESIEUR CRISTAL,LES,407.0,419.0,419.0,407.0,62,25918.0,5,11577602690.0
LESIEUR CRISTAL,31/03/2026,LESIEUR CRISTAL,LES,405.2,420.0,420.0,405.2,465,194413.5,13,11605234200.0
LESIEUR CRISTAL,30/03/2026,LESIEUR CRISTAL,LES,401.0,424.95,424.95,401.0,465,197283.75,14,11742010174.5
LESIEUR CRISTAL,27/03/2026,LESIEUR CRISTAL,LES,415.0,425.0,425.0,407.0,82312,34979265.0,27,11743391750.0
LESIEUR CRISTAL,26/03/2026,LESIEUR CRISTAL,LES,410.0,425.0,425.0,384.0,2737,1156579.8,43,11743391750.0
LESIEUR CRISTAL,25/03/2026,LESIEUR CRISTAL,LES,363.0,420.0,420.0,363.0,2043,852745.0,28,11605234200.0
LESIEUR CRISTAL,24/03/2026,LESIEUR CRISTAL,LES,345.0,386.0,386.0,345.0,3457,1333828.0,19,10665762860.0
M2M Group,09/04/2026,M2M Group,M2M,-,418.0,-,-,-,-,-,270770786.0
M2M Group,08/04/2026,M2M Group,M2M,420.1,418.0,421.0,418.0,91,38097.2,10,270770786.0
M2M Group,07/04/2026,M2M Group,M2M,421.3,420.0,421.3,420.0,51,21453.3,6,272066340.0
M2M Group,06/04/2026,M2M Group,M2M,421.0,421.0,421.0,421.0,5,2105.0,1,272714117.0
M2M Group,03/04/2026,M2M Group,M2M,442.0,422.7,442.0,422.7,26,11086.7,3,273815337.9
M2M Group,02/04/2026,M2M Group,M2M,443.0,427.0,443.0,426.0,16203,6902547.0,6,276600779.0
M2M Group,01/04/2026,M2M Group,M2M,416.0,416.0,416.0,416.0,50,20800.0,2,269475232.0
M2M Group,31/03/2026,M2M Group,M2M,414.2,414.2,414.2,414.2,10,4142.0,1,268309233.4
M2M Group,30/03/2026,M2M Group,M2M,413.0,443.0,443.0,413.0,29,12277.0,5,286965211.0
M2M Group,27/03/2026,M2M Group,M2M,-,453.9,-,-,-,-,-,294025980.3
M2M Group,26/03/2026,M2M Group,M2M,-,453.9,-,-,-,-,-,294025980.3
M2M Group,25/03/2026,M2M Group,M2M,-,453.9,-,-,-,-,-,294025980.3
M2M Group,24/03/2026,M2M Group,M2M,453.9,453.9,453.9,453.9,1,453.9,1,294025980.3
MAGHREB OXYGENE,09/04/2026,MAGHREB OXYGENE,MOX,380.5,387.0,387.0,380.5,54,20703.0,5,314437500.0
MAGHREB OXYGENE,08/04/2026,MAGHREB OXYGENE,MOX,387.0,387.0,387.0,387.0,5,1935.0,3,314437500.0
MAGHREB OXYGENE,07/04/2026,MAGHREB OXYGENE,MOX,409.0,386.1,409.0,386.1,1010,412861.0,14,313706250.0
MAGHREB OXYGENE,06/04/2026,MAGHREB OXYGENE,MOX,386.0,386.0,386.0,385.0,18,6945.0,3,313625000.0
MAGHREB OXYGENE,03/04/2026,MAGHREB OXYGENE,MOX,385.1,394.95,395.0,385.1,62,24242.35,5,320896875.0
MAGHREB OXYGENE,02/04/2026,MAGHREB OXYGENE,MOX,385.1,395.0,395.0,385.1,46,17972.0,3,320937500.0
MAGHREB OXYGENE,01/04/2026,MAGHREB OXYGENE,MOX,397.0,397.0,397.0,397.0,10,3970.0,3,322562500.0
MAGHREB OXYGENE,31/03/2026,MAGHREB OXYGENE,MOX,-,397.95,-,-,-,-,-,323334375.0
MAGHREB OXYGENE,30/03/2026,MAGHREB OXYGENE,MOX,390.0,397.95,397.95,390.0,48,18933.65,8,323334375.0
MAGHREB OXYGENE,27/03/2026,MAGHREB OXYGENE,MOX,366.0,382.5,394.0,366.0,237,87500.6,15,310781250.0
MAGHREB OXYGENE,26/03/2026,MAGHREB OXYGENE,MOX,397.0,397.0,397.0,397.0,6,2382.0,3,322562500.0
MAGHREB OXYGENE,25/03/2026,MAGHREB OXYGENE,MOX,381.0,381.0,381.0,381.0,10,3810.0,3,309562500.0
MAGHREB OXYGENE,24/03/2026,MAGHREB OXYGENE,MOX,380.55,398.95,398.95,380.55,19,7307.3,4,324146875.0
MAGHREBAIL,09/04/2026,MAGHREBAIL,MAB,889.0,889.0,889.0,889.0,24,21336.0,3,1230537798.0
MAGHREBAIL,08/04/2026,MAGHREBAIL,MAB,890.0,890.0,890.0,890.0,105,93450.0,3,1231921980.0
MAGHREBAIL,07/04/2026,MAGHREBAIL,MAB,890.0,890.0,890.0,890.0,54,48060.0,2,1231921980.0
MAGHREBAIL,06/04/2026,MAGHREBAIL,MAB,890.0,890.0,890.0,890.0,5,4450.0,2,1231921980.0
MAGHREBAIL,03/04/2026,MAGHREBAIL,MAB,882.0,882.0,882.0,882.0,21,18522.0,6,1220848524.0
MAGHREBAIL,02/04/2026,MAGHREBAIL,MAB,880.0,880.0,880.0,880.0,2,1760.0,1,1218080160.0
MAGHREBAIL,01/04/2026,MAGHREBAIL,MAB,894.9,894.9,894.9,894.9,4,3579.6,1,1238704471.8
MAGHREBAIL,31/03/2026,MAGHREBAIL,MAB,845.0,845.0,845.0,845.0,674,569530.0,19,1169633790.0
MAGHREBAIL,30/03/2026,MAGHREBAIL,MAB,845.1,845.1,845.1,845.1,202,170710.2,26,1169772208.2
MAGHREBAIL,27/03/2026,MAGHREBAIL,MAB,899.0,899.0,899.0,899.0,10,8990.0,1,1244379618.0
MAGHREBAIL,26/03/2026,MAGHREBAIL,MAB,-,870.0,-,-,-,-,-,1204238340.0
MAGHREBAIL,25/03/2026,MAGHREBAIL,MAB,-,870.0,-,-,-,-,-,1204238340.0
MAGHREBAIL,24/03/2026,MAGHREBAIL,MAB,-,870.0,-,-,-,-,-,1204238340.0
MANAGEM,09/04/2026,MANAGEM,MNG,10700.0,10850.0,10850.0,10563.0,3186,34201062.0,57,128731734600.0
MANAGEM,08/04/2026,MANAGEM,MNG,11090.0,10708.0,11090.0,10500.0,1125,12121537.0,133,127046950608.0
MANAGEM,07/04/2026,MANAGEM,MNG,11100.0,10180.0,11100.0,9800.0,756,7911237.0,203,120782401680.0
MANAGEM,06/04/2026,MANAGEM,MNG,10090.0,10745.0,10750.0,10090.0,1527,16261556.0,164,127485943620.0
MANAGEM,03/04/2026,MANAGEM,MNG,9152.0,10000.0,10000.0,9152.0,6354,63386817.0,152,118646760000.0
MANAGEM,02/04/2026,MANAGEM,MNG,9285.0,9300.0,9500.0,8800.0,271,2519125.0,67,110341486800.0
MANAGEM,01/04/2026,MANAGEM,MNG,8598.0,9349.0,9349.0,8540.0,10722,95803437.0,153,110922855924.0
MANAGEM,31/03/2026,MANAGEM,MNG,8500.0,8500.0,8550.0,8460.0,680,5783750.0,55,100849746000.0
MANAGEM,30/03/2026,MANAGEM,MNG,8450.0,8498.0,8500.0,8400.0,526,4467972.0,26,100826016648.0
MANAGEM,27/03/2026,MANAGEM,MNG,8428.0,8450.0,8750.0,8210.0,4783,40652194.0,130,100256512200.0
MANAGEM,26/03/2026,MANAGEM,MNG,8526.0,8480.0,8600.0,8239.0,4520,38239169.0,141,100612452480.0
MANAGEM,25/03/2026,MANAGEM,MNG,8004.0,8232.0,8286.0,8004.0,1844,15128663.0,63,97670012832.0
MANAGEM,24/03/2026,MANAGEM,MNG,7753.0,8020.0,8049.0,7753.0,4211,33738378.0,95,95154701520.0
MAROC LEASING,09/04/2026,MAROC LEASING,MLE,368.95,368.95,368.95,368.95,3,1106.85,1,1024488553.6
MAROC LEASING,08/04/2026,MAROC LEASING,MLE,-,348.1,-,-,-,-,-,966592940.8
MAROC LEASING,07/04/2026,MAROC LEASING,MLE,-,348.1,-,-,-,-,-,966592940.8
MAROC LEASING,06/04/2026,MAROC LEASING,MLE,348.1,348.1,348.1,348.1,14,4873.4,2,966592940.8
MAROC LEASING,03/04/2026,MAROC LEASING,MLE,348.0,348.0,348.0,348.0,30,10440.0,4,966315264.0
MAROC LEASING,02/04/2026,MAROC LEASING,MLE,-,350.0,-,-,-,-,-,971868800.0
MAROC LEASING,01/04/2026,MAROC LEASING,MLE,-,350.0,-,-,-,-,-,971868800.0
MAROC LEASING,31/03/2026,MAROC LEASING,MLE,-,350.0,-,-,-,-,-,971868800.0
MAROC LEASING,30/03/2026,MAROC LEASING,MLE,-,350.0,-,-,-,-,-,971868800.0
MAROC LEASING,27/03/2026,MAROC LEASING,MLE,-,350.0,-,-,-,-,-,971868800.0
MAROC LEASING,26/03/2026,MAROC LEASING,MLE,-,350.0,-,-,-,-,-,971868800.0
MAROC LEASING,25/03/2026,MAROC LEASING,MLE,350.0,350.0,350.0,350.0,35,12250.0,1,971868800.0
MAROC LEASING,24/03/2026,MAROC LEASING,MLE,350.0,350.0,350.0,350.0,7,2450.0,1,971868800.0
MED PAPER,09/04/2026,MED PAPER,MDP,25.3,25.04,25.3,24.5,2337,58250.75,23,119786927.92
MED PAPER,08/04/2026,MED PAPER,MDP,24.7,25.25,25.48,24.17,6799,169343.94,60,120791530.75
MED PAPER,07/04/2026,MED PAPER,MDP,24.99,24.7,24.99,23.9,3119,77319.23,22,118160428.1
MED PAPER,06/04/2026,MED PAPER,MDP,24.8,23.83,24.99,23.62,3115,75103.32,34,113998502.09
MED PAPER,03/04/2026,MED PAPER,MDP,24.5,24.8,24.99,24.05,1894,46812.55,25,118638810.4
MED PAPER,02/04/2026,MED PAPER,MDP,24.79,24.05,24.79,24.0,1937,46653.06,24,115050943.15
MED PAPER,01/04/2026,MED PAPER,MDP,24.4,24.5,24.7,24.0,1320,32168.63,24,117203663.5
MED PAPER,31/03/2026,MED PAPER,MDP,24.75,24.7,24.75,24.18,149,3628.2,7,118160428.1
MED PAPER,30/03/2026,MED PAPER,MDP,24.8,24.8,24.8,24.5,210,5175.6,6,118638810.4
MED PAPER,27/03/2026,MED PAPER,MDP,24.9,24.49,24.9,24.17,560,13634.11,13,117155825.27
